NAME,megy_nev,oevk_name,oevkcenter,oevk_num,oevk_str,shape_leng,shape_area
Beloiannisz,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Ráckeresztúr,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Vál,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Kajászó,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Martonvásár,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Tordas,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Gyúró,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Etyek,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Szár,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Újbarok,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Óbarok,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Csabdi,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Bicske,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Mány,Fejér,Fejér megye 3. számú egyéni választókerület,Bicske,"3","3","219689.81","1205529615.78"
Perkáta,Fejér,Fejér megye 4. számú egyéni választókerület,Dunaújváros,"4","4","151596.27","431334085.99"
Nagyvenyim,Fejér,Fejér megye 4. számú egyéni választókerület,Dunaújváros,"4","4","151596.27","431334085.99"
Dunaújváros,Fejér,Fejér megye 4. számú egyéni választókerület,Dunaújváros,"4","4","151596.27","431334085.99"
Rácalmás,Fejér,Fejér megye 4. számú egyéni választókerület,Dunaújváros,"4","4","151596.27","431334085.99"
Kulcs,Fejér,Fejér megye 4. számú egyéni választókerület,Dunaújváros,"4","4","151596.27","431334085.99"
Pusztaszabolcs,Fejér,Fejér megye 4. számú egyéni választókerület,Dunaújváros,"4","4","151596.27","431334085.99"
Iváncsa,Fejér,Fejér megye 4. számú egyéni választókerület,Dunaújváros,"4","4","151596.27","431334085.99"
Adony,Fejér,Fejér megye 4. számú egyéni választókerület,Dunaújváros,"4","4","151596.27","431334085.99"
Ercsi,Fejér,Fejér megye 4. számú egyéni választókerület,Dunaújváros,"4","4","151596.27","431334085.99"
Répcevis,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Gyalóka,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Zsira,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Szakony,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Ágfalva,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Und,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Harka,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Nagycenk,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Sopronhorpács,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Egyházasfalu,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Völcsej,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Lövő,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Sopronkövesd,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Újkér,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Nemeskér,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Nagylózs,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Pinnye,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Pereszteg,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Fertőboz,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Hidegség,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Fertőhomok,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Ebergőc,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Röjtökmuzsaj,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Hegykő,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Fertőszéplak,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Fertőd,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Sarród,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Sopron,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Kópháza,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Fertőrákos,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Fertőszentmiklós,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Petőháza,Gy?r-Moson-Sopron,-Moson-Sopron megye 4. számú egyéni választókerület,Sopron,"4","4","199494.44","716220845.21"
Jánossomorja,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Újrónafő,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Cakóháza,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Rábcakapi,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Lébény,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Károlyháza,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Börcs,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Abda,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Mosonszentmiklós,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Öttevény,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Mecsér,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Kunsziget,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Győrladamér,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Dunaszentpál,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Dunaszeg,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Győrújfalu,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Győrzámoly,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Vámosszabadi,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Várbalog,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Mosonszolnok,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Levél,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Hegyeshalom,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Bezenye,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Rajka,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Mosonudvar,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Mosonmagyaróvár,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Kimle,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Máriakálnok,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Halászi,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Feketeerdő,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Dunakiliti,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Dunasziget,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Darnózseli,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Hédervár,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Dunaremete,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Püski,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Kisbodak,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Lipót,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Ásványráró,Gy?r-Moson-Sopron,-Moson-Sopron megye 5. számú egyéni választókerület,Mosonmagyaróvár,"5","5","192506.63","1106619646.19"
Balmazújváros,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Újszentmargita,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Folyás,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Hajdúböszörmény,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Polgár,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Görbeháza,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Újtikos,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Tiszagyulaháza,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Hajdúnánás,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Hajdúdorog,Hajdú-Bihar,Hajdú-Bihar megye 6. számú egyéni választókerület,Hajdúböszörmény,"6","6","210118.42","1320118769.78"
Jászboldogháza,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Újszász,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászalsószentgyörgy,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászladány,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jánoshida,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Alattyán,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászkisér,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászfelsőszentgyörgy,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászfényszaru,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Pusztamonostor,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászágó,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászberény,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jásztelek,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászjákóhalma,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászdózsa,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászárokszállás,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászapáti,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászszentandrás,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Jászivány,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Tiszasüly,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 2. számú egyéni választókerület,Jászberény,"2","2","232654.66","1311394636.3"
Tatabánya,Komárom-Esztergom,Komárom-Esztergom megye 1. számú egyéni választókerület,Tatabánya,"1","1","100023.62","222408632.16"
Vértesszőlős,Komárom-Esztergom,Komárom-Esztergom megye 1. számú egyéni választókerület,Tatabánya,"1","1","100023.62","222408632.16"
Szárliget,Komárom-Esztergom,Komárom-Esztergom megye 1. számú egyéni választókerület,Tatabánya,"1","1","100023.62","222408632.16"
Tata,Komárom-Esztergom,Komárom-Esztergom megye 1. számú egyéni választókerület,Tatabánya,"1","1","100023.62","222408632.16"
Baj,Komárom-Esztergom,Komárom-Esztergom megye 1. számú egyéni választókerület,Tatabánya,"1","1","100023.62","222408632.16"
Pusztazámor,Pest,Pest megye 1. számú egyéni választókerület,Érd,"1","1","63111.74","156269406.13"
Tárnok,Pest,Pest megye 1. számú egyéni választókerület,Érd,"1","1","63111.74","156269406.13"
Sóskút,Pest,Pest megye 1. számú egyéni választókerület,Érd,"1","1","63111.74","156269406.13"
Érd,Pest,Pest megye 1. számú egyéni választókerület,Érd,"1","1","63111.74","156269406.13"
Diósd,Pest,Pest megye 1. számú egyéni választókerület,Érd,"1","1","63111.74","156269406.13"
Törökbálint,Pest,Pest megye 1. számú egyéni választókerület,Érd,"1","1","63111.74","156269406.13"
Budaörs,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Zsámbék,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Herceghalom,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Tök,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Perbál,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Budajenő,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Tinnye,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Biatorbágy,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Páty,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Budakeszi,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Telki,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Nagykovácsi,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Piliscsaba,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Remeteszőlős,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Solymár,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Pilisszentiván,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Pilisjászfalu,Pest,Pest megye 2. számú egyéni választókerület,Budakeszi,"2","2","121726.3","363371498.49"
Dunakeszi,Pest,Pest megye 5. számú egyéni választókerület,Dunakeszi,"5","5","88157.37","160164457.87"
Csömör,Pest,Pest megye 5. számú egyéni választókerület,Dunakeszi,"5","5","88157.37","160164457.87"
Fót,Pest,Pest megye 5. számú egyéni választókerület,Dunakeszi,"5","5","88157.37","160164457.87"
Göd,Pest,Pest megye 5. számú egyéni választókerület,Dunakeszi,"5","5","88157.37","160164457.87"
Csomád,Pest,Pest megye 5. számú egyéni választókerület,Dunakeszi,"5","5","88157.37","160164457.87"
Veresegyház,Pest,Pest megye 5. számú egyéni választókerület,Dunakeszi,"5","5","88157.37","160164457.87"
Erdőkertes,Pest,Pest megye 5. számú egyéni választókerület,Dunakeszi,"5","5","88157.37","160164457.87"
Nagytarcsa,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Kistarcsa,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Mogyoród,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Kerepes,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Szada,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Isaszeg,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Gödöllő,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Bag,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Hévízgyörk,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Vácegres,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Váckisújfalu,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Galgamácsa,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Domony,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Iklad,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Aszód,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Kartal,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Verseg,Pest,Pest megye 6. számú egyéni választókerület,Gödöll?,"6","6","151799.27","437040357.1"
Felsőpakony,Pest,Pest megye 7. számú egyéni választókerület,Vecsés,"7","7","85232.26","230074085.78"
Gyál,Pest,Pest megye 7. számú egyéni választókerület,Vecsés,"7","7","85232.26","230074085.78"
Vecsés,Pest,Pest megye 7. számú egyéni választókerület,Vecsés,"7","7","85232.26","230074085.78"
Ecser,Pest,Pest megye 7. számú egyéni választókerület,Vecsés,"7","7","85232.26","230074085.78"
Üllő,Pest,Pest megye 7. számú egyéni választókerület,Vecsés,"7","7","85232.26","230074085.78"
Maglód,Pest,Pest megye 7. számú egyéni választókerület,Vecsés,"7","7","85232.26","230074085.78"
Gyömrő,Pest,Pest megye 7. számú egyéni választókerület,Vecsés,"7","7","85232.26","230074085.78"
Pécel,Pest,Pest megye 7. számú egyéni választókerület,Vecsés,"7","7","85232.26","230074085.78"
Szigetújfalu,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Szigetszentmárton,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Szigetcsép,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Százhalombatta,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Tököl,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Halásztelek,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Majosháza,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Dunavarsány,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Szigethalom,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Szigetszentmiklós,Pest,Pest megye 8. számú egyéni választókerület,Szigetszentmiklós,"8","8","85376.35","203571067.05"
Tápióbicske,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Úri,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Sülysáp,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Tápióság,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Tápiószecső,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Valkó,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Kóka,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Dány,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Zsámbok,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Tóalmás,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Vácszentlászló,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Tura,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Galgahévíz,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Tápiószentmárton,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Tápiószőlős,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Göbölyjárás,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Farmos,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Nagykáta,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Szentmártonkáta,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Tápiószele,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Tápiógyörgye,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Szentlőrinckáta,Pest,Pest megye 9. számú egyéni választókerület,Nagykáta,"9","9","186619.94","913452399.81"
Tatárszentgyörgy,Pest,Pest megye 10. számú egyéni választókerület,Monor,"10","10","174608.84","822113260.42"
Táborfalva,Pest,Pest megye 10. számú egyéni választókerület,Monor,"10","10","174608.84","822113260.42"
